ID,Year,Area code,Area name,SOC code,Occupational title,Employment,Average wage,25th Percentile,50th Percentile,75th Percentile,Annual wage
263,2022,53,Washington,27-1027,Set and Exhibit Designers,,33.27,23.98,30.14,44.06,69200.0
264,2022,53,Washington,27-1029,"Designers, All Other",517.0,39.91,29.68,38.61,47.59,83020.0
265,2022,53,Washington,27-2011,Actors,315.0,34.99,15.9,23.3,47.36,
266,2022,53,Washington,27-2012,Producers and Directors,1990.0,37.65,23.9,34.91,46.27,78300.0
267,2022,53,Washington,27-2021,Athletes and Sports Competitors,135.0,,,,,163060.0
268,2022,53,Washington,27-2022,Coaches and Scouts,8660.0,,,,,51770.0
269,2022,53,Washington,27-2023,"Umpires, Referees, and Other Sports Officials",140.0,,,,,38670.0
270,2022,53,Washington,27-2032,Choreographers,88.0,28.3,23.59,30.06,30.06,58870.0
271,2022,53,Washington,27-2041,Music Directors and Composers,118.0,36.2,23.59,30.04,45.73,75290.0
272,2022,53,Washington,27-2042,Musicians and Singers,440.0,42.09,27.9,38.96,47.35,
273,2022,53,Washington,27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",32.0,34.11,28.41,29.5,37.32,
274,2022,53,Washington,27-3011,Broadcast Announcers and Radio Disc Jockeys,297.0,26.28,14.69,18.31,29.29,54650.0
275,2022,53,Washington,27-3023,"News Analysts, Reporters, and Journalists",768.0,28.08,16.85,22.55,36.65,58400.0
276,2022,53,Washington,27-3031,Public Relations Specialists,5236.0,41.01,29.68,37.52,48.08,85300.0
277,2022,53,Washington,27-3041,Editors,1870.0,38.19,26.54,34.58,48.41,79430.0
278,2022,53,Washington,27-3042,Technical Writers,1469.0,41.65,33.27,38.54,47.68,86620.0
279,2022,53,Washington,27-3043,Writers and Authors,1041.0,37.44,29.28,38.05,44.33,77870.0
280,2022,53,Washington,27-3091,Interpreters and Translators,1167.0,30.85,22.96,30.24,37.52,64160.0
281,2022,53,Washington,27-3099,"Media and Communication Workers, All Other",465.0,30.72,18.54,27.83,39.11,63900.0
282,2022,53,Washington,27-4011,Audio and Video Technicians,933.0,36.44,23.57,30.06,47.65,75790.0
283,2022,53,Washington,27-4012,Broadcast Technicians,392.0,28.98,16.48,23.32,36.68,60280.0
284,2022,53,Washington,27-4014,Sound Engineering Technicians,144.0,33.94,23.66,29.13,39.1,70600.0
285,2022,53,Washington,27-4015,Lighting Technicians,29.0,28.17,26.56,29.34,29.58,58590.0
286,2022,53,Washington,27-4021,Photographers,897.0,28.45,18.39,24.04,37.65,59180.0
287,2022,53,Washington,27-4031,"Camera Operators, Television, Video, and Film",470.0,34.4,22.71,29.13,48.46,71550.0
288,2022,53,Washington,27-4032,Film and Video Editors,244.0,35.76,26.87,29.79,39.6,74380.0
289,2022,53,Washington,27-4099,"Media and Communication Equipment Workers, All Other",222.0,41.6,33.51,44.89,52.39,86530.0
290,2022,53,Washington,29-1011,Chiropractors,960.0,44.77,23.76,45.77,60.46,93120.0
291,2022,53,Washington,29-1021,"Dentists, General",2407.0,87.52,48.86,80.3,,182050.0
292,2022,53,Washington,29-1022,Oral and Maxillofacial Surgeons,55.0,,,,,
293,2022,53,Washington,29-1023,Orthodontists,57.0,,,,,
294,2022,53,Washington,29-1029,"Dentists, All Other Specialists",91.0,81.32,29.64,86.55,,169140.0
295,2022,53,Washington,29-1031,Dietitians and Nutritionists,1880.0,32.89,28.97,33.78,37.13,68410.0
296,2022,53,Washington,29-1041,Optometrists,727.0,60.18,38.27,58.45,73.52,125180.0
297,2022,53,Washington,29-1051,Pharmacists,7298.0,64.56,61.06,63.02,73.91,134290.0
298,2022,53,Washington,29-1071,Physician Assistants,2485.0,65.45,58.4,62.68,76.21,136130.0
299,2022,53,Washington,29-1081,Podiatrists,129.0,90.74,68.53,87.39,,188750.0
300,2022,53,Washington,29-1122,Occupational Therapists,2800.0,44.54,37.64,46.69,48.86,92650.0
301,2022,53,Washington,29-1123,Physical Therapists,4750.0,46.84,38.21,47.76,49.39,97420.0
302,2022,53,Washington,29-1124,Radiation Therapists,256.0,54.1,46.7,48.61,60.25,112520.0
303,2022,53,Washington,29-1125,Recreational Therapists,312.0,28.78,22.55,28.41,32.15,59870.0
304,2022,53,Washington,29-1126,Respiratory Therapists,2086.0,37.61,30.62,37.37,39.77,78240.0
305,2022,53,Washington,29-1127,Speech-Language Pathologists,2776.0,43.15,37.53,44.52,48.08,89740.0
306,2022,53,Washington,29-1128,Exercise Physiologists,108.0,24.93,22.84,22.85,28.68,51860.0
307,2022,53,Washington,29-1129,"Therapists, All Other",60.0,38.57,33.7,37.41,45.62,80220.0
308,2022,53,Washington,29-1131,Veterinarians,2039.0,54.21,44.89,55.19,63.28,112760.0
309,2022,53,Washington,29-1141,Registered Nurses,62468.0,45.84,37.49,46.63,49.62,95350.0
310,2022,53,Washington,29-1151,Nurse Anesthetists,224.0,117.66,94.04,,,244730.0
311,2022,53,Washington,29-1161,Nurse Midwives,133.0,53.74,46.52,57.77,61.63,111780.0
312,2022,53,Washington,29-1171,Nurse Practitioners,3734.0,62.9,58.04,62.01,73.52,130840.0
313,2022,53,Washington,29-1181,Audiologists,369.0,45.81,38.54,48.02,49.05,95280.0
314,2022,53,Washington,29-1212,Cardiologists,148.0,173.19,,,,360230.0
315,2022,53,Washington,29-1213,Dermatologists,222.0,,,,,
316,2022,53,Washington,29-1214,Emergency Medicine Physicians,,155.5,94.27,,,323440.0
317,2022,53,Washington,29-1215,Family Medicine Physicians,1102.0,127.98,94.01,,,266190.0
318,2022,53,Washington,29-1216,General Internal Medicine Physicians,686.0,126.0,78.96,,,262070.0
319,2022,53,Washington,29-1217,Neurologists,128.0,149.51,94.31,,,310980.0
320,2022,53,Washington,29-1218,Obstetricians and Gynecologists,251.0,142.0,94.13,,,295360.0
321,2022,53,Washington,29-1221,"Pediatricians, General",335.0,110.84,77.82,,,230540.0
322,2022,53,Washington,29-1222,"Physicians, Pathologists",368.0,145.24,,,,302100.0
323,2022,53,Washington,29-1223,Psychiatrists,348.0,142.02,,,,295400.0
324,2022,53,Washington,29-1224,Radiologists,1972.0,,,,,
325,2022,53,Washington,29-1229,"Physicians, All Other",4678.0,125.79,79.26,,,261650.0
326,2022,53,Washington,29-1241,"Ophthalmologists, Except Pediatric",,161.04,,,,334970.0
327,2022,53,Washington,29-1242,"Orthopedic Surgeons, Except Pediatric",176.0,,,,,
328,2022,53,Washington,29-1243,Pediatric Surgeons,16.0,157.21,94.21,,,326990.0
329,2022,53,Washington,29-1249,"Surgeons, All Other",447.0,146.59,77.1,,,304910.0
330,2022,53,Washington,29-1291,Acupuncturists,470.0,26.59,23.2,23.2,29.36,55300.0
331,2022,53,Washington,29-1292,Dental Hygienists,6842.0,51.06,47.44,48.05,59.82,106200.0
332,2022,53,Washington,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",704.0,45.96,30.33,38.4,50.42,95600.0
333,2022,53,Washington,29-2010,Clinical Laboratory Technologists and Technicians,6156.0,30.82,22.59,29.33,37.73,64100.0
334,2022,53,Washington,29-2031,Cardiovascular Technologists and Technicians,1161.0,35.96,23.06,35.97,47.78,74800.0
335,2022,53,Washington,29-2032,Diagnostic Medical Sonographers,1496.0,46.15,38.37,47.34,48.88,95990.0
336,2022,53,Washington,29-2033,Nuclear Medicine Technologists,262.0,49.75,45.85,47.96,57.77,103480.0
337,2022,53,Washington,29-2034,Radiologic Technologists and Technicians,3211.0,37.2,29.54,37.13,45.39,77380.0
338,2022,53,Washington,29-2035,Magnetic Resonance Imaging Technologists,704.0,45.75,37.74,47.13,48.56,95160.0
339,2022,53,Washington,29-2036,Medical Dosimetrists,40.0,72.66,62.01,73.52,79.28,151130.0
340,2022,53,Washington,29-2042,Emergency Medical Technicians,2724.0,18.03,14.19,17.37,20.84,37500.0
341,2022,53,Washington,29-2043,Paramedics,2282.0,39.81,29.14,45.02,47.31,82810.0
342,2022,53,Washington,29-2051,Dietetic Technicians,129.0,22.11,17.98,21.96,22.64,45990.0
343,2022,53,Washington,29-2052,Pharmacy Technicians,7679.0,22.52,18.59,22.45,23.63,46830.0
344,2022,53,Washington,29-2053,Psychiatric Technicians,800.0,22.83,22.19,22.82,23.01,47490.0
345,2022,53,Washington,29-2055,Surgical Technologists,2201.0,29.35,23.11,28.86,35.67,61050.0
346,2022,53,Washington,29-2056,Veterinary Technologists and Technicians,2726.0,22.86,21.12,22.6,23.33,47550.0
347,2022,53,Washington,29-2057,Ophthalmic Medical Technicians,1284.0,22.11,17.83,22.21,22.97,45990.0
348,2022,53,Washington,29-2061,Licensed Practical and Licensed Vocational Nurses,7114.0,30.41,28.24,29.4,35.08,63250.0
349,2022,53,Washington,29-2072,Medical Records Specialists,3517.0,26.44,20.47,23.32,29.65,54980.0
350,2022,53,Washington,29-2081,"Opticians, Dispensing",1905.0,23.04,17.94,22.47,28.14,47910.0
351,2022,53,Washington,29-2091,Orthotists and Prosthetists,339.0,67.03,37.95,86.13,86.13,139430.0
352,2022,53,Washington,29-2092,Hearing Aid Specialists,271.0,25.85,18.36,28.61,29.13,53770.0
353,2022,53,Washington,29-2099,"Health Technologists and Technicians, All Other",3444.0,28.58,21.17,23.35,36.4,59440.0
354,2022,53,Washington,29-9021,Health Information Technologists and Medical Registrars,1006.0,27.98,21.03,23.05,34.97,58190.0
355,2022,53,Washington,29-9091,Athletic Trainers,468.0,,,,,53090.0
356,2022,53,Washington,29-9092,Genetic Counselors,95.0,43.33,38.05,47.43,47.94,90120.0
357,2022,53,Washington,29-9093,Surgical Assistants,109.0,34.32,28.49,28.96,36.05,71390.0
358,2022,53,Washington,29-9099,"Healthcare Practitioners and Technical Workers, All Other",765.0,32.86,20.44,28.79,42.17,68340.0
359,2022,53,Washington,31-1120,Home Health and Personal Care Aides,62892.0,17.36,14.64,17.45,17.81,36120.0
360,2022,53,Washington,31-1131,Nursing Assistants,26049.0,18.4,16.85,17.86,20.71,38270.0
361,2022,53,Washington,31-1132,Orderlies,497.0,18.75,17.27,17.87,21.2,38990.0
362,2022,53,Washington,31-1133,Psychiatric Aides,343.0,21.68,18.15,23.19,23.19,45100.0
363,2022,53,Washington,31-2011,Occupational Therapy Assistants,622.0,31.27,27.91,29.95,36.82,65050.0
364,2022,53,Washington,31-2012,Occupational Therapy Aides,57.0,17.38,16.54,16.58,18.27,36150.0
365,2022,53,Washington,31-2021,Physical Therapist Assistants,1457.0,28.69,23.62,29.39,34.04,59680.0
366,2022,53,Washington,31-2022,Physical Therapist Aides,781.0,16.53,14.44,15.15,17.57,34390.0
367,2022,53,Washington,31-9011,Massage Therapists,2663.0,31.75,23.56,31.55,37.34,66040.0
368,2022,53,Washington,31-9091,Dental Assistants,10496.0,22.29,18.07,22.42,23.31,46350.0
369,2022,53,Washington,31-9092,Medical Assistants,17359.0,22.75,18.43,22.82,24.67,47320.0
370,2022,53,Washington,31-9093,Medical Equipment Preparers,1948.0,22.2,18.3,22.36,23.32,46170.0
371,2022,53,Washington,31-9094,Medical Transcriptionists,745.0,20.86,17.56,21.62,22.97,43380.0
372,2022,53,Washington,31-9095,Pharmacy Aides,1810.0,17.56,14.78,17.35,18.1,36520.0
373,2022,53,Washington,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,3458.0,17.25,14.7,17.59,17.9,35880.0
374,2022,53,Washington,31-9097,Phlebotomists,2479.0,21.05,17.99,20.6,22.97,43770.0
375,2022,53,Washington,31-9099,"Healthcare Support Workers, All Other",3568.0,22.69,18.27,22.38,24.76,47180.0
376,2022,53,Washington,33-1011,First-Line Supervisors of Correctional Officers,1376.0,39.94,35.01,37.84,43.17,83070.0
377,2022,53,Washington,33-1012,First-Line Supervisors of Police and Detectives,2368.0,59.11,49.98,61.38,63.27,122960.0
378,2022,53,Washington,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,3094.0,52.68,47.64,51.25,61.77,109560.0
379,2022,53,Washington,33-1091,First-Line Supervisors of Security Workers,1224.0,29.76,22.92,29.13,37.17,61890.0
380,2022,53,Washington,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",805.0,34.81,28.44,31.67,39.1,72410.0
381,2022,53,Washington,33-2011,Firefighters,7737.0,36.68,29.66,37.8,47.47,76280.0
382,2022,53,Washington,33-2021,Fire Inspectors and Investigators,251.0,47.76,39.0,48.24,54.28,99340.0
383,2022,53,Washington,33-3011,Bailiffs,185.0,29.77,17.92,30.75,38.52,61910.0
384,2022,53,Washington,33-3012,Correctional Officers and Jailers,6863.0,30.27,26.37,30.2,31.36,62960.0
385,2022,53,Washington,33-3021,Detectives and Criminal Investigators,1585.0,52.19,44.7,48.97,61.11,108550.0
386,2022,53,Washington,33-3031,Fish and Game Wardens,113.0,37.54,31.56,41.46,42.46,78080.0
387,2022,53,Washington,33-3041,Parking Enforcement Workers,190.0,30.58,24.37,30.46,37.29,63600.0
388,2022,53,Washington,33-3051,Police and Sheriff's Patrol Officers,8665.0,44.42,38.14,47.15,49.73,92390.0
389,2022,53,Washington,33-9011,Animal Control Workers,193.0,26.45,16.48,28.49,31.36,55010.0
390,2022,53,Washington,33-9021,Private Detectives and Investigators,533.0,33.65,20.36,31.11,47.35,69990.0
391,2022,53,Washington,33-9031,Gambling Surveillance Officers and Gambling Investigators,462.0,21.32,17.39,19.28,26.31,44350.0
392,2022,53,Washington,33-9032,Security Guards,20387.0,21.02,17.61,18.67,22.51,43720.0
393,2022,53,Washington,33-9091,Crossing Guards and Flaggers,3448.0,,,,,
394,2022,53,Washington,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",1365.0,15.76,14.1,14.8,17.24,32780.0
395,2022,53,Washington,33-9094,School Bus Monitors,179.0,20.07,17.8,18.47,22.14,41750.0
396,2022,53,Washington,33-9099,"Protective Service Workers, All Other",3793.0,22.07,16.47,19.24,24.27,45900.0
397,2022,53,Washington,35-1011,Chefs and Head Cooks,2833.0,30.43,23.1,29.19,36.07,63280.0
398,2022,53,Washington,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,26903.0,22.87,17.79,21.9,27.9,47560.0
399,2022,53,Washington,35-2011,"Cooks, Fast Food",9749.0,16.08,14.72,15.03,17.95,33450.0
400,2022,53,Washington,35-2012,"Cooks, Institution and Cafeteria",10892.0,19.88,17.92,18.61,23.06,41350.0
401,2022,53,Washington,35-2014,"Cooks, Restaurant",24862.0,18.99,17.23,18.04,21.5,39500.0
402,2022,53,Washington,35-2015,"Cooks, Short Order",1596.0,17.44,14.9,16.99,18.41,36280.0
403,2022,53,Washington,35-2019,"Cooks, All Other",88.0,23.06,14.98,27.21,28.82,47960.0
404,2022,53,Washington,35-2021,Food Preparation Workers,14367.0,17.61,15.01,17.45,18.62,36630.0
405,2022,53,Washington,35-3011,Bartenders,9811.0,21.21,14.77,17.16,23.82,44120.0
406,2022,53,Washington,35-3023,Fast Food and Counter Workers,88332.0,15.82,14.45,14.98,16.78,32910.0
407,2022,53,Washington,35-3031,Waiters and Waitresses,29998.0,21.39,14.58,17.61,27.91,44490.0
408,2022,53,Washington,35-3041,"Food Servers, Nonrestaurant",6289.0,16.44,14.67,16.3,17.44,34200.0
409,2022,53,Washington,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,4388.0,16.76,14.49,14.99,16.93,34870.0
410,2022,53,Washington,35-9021,Dishwashers,9243.0,16.97,14.66,15.26,18.44,35300.0
411,2022,53,Washington,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",5119.0,16.15,14.33,14.71,16.25,33600.0
412,2022,53,Washington,35-9099,"Food Preparation and Serving Related Workers, All Other",,17.06,15.29,15.29,17.34,35490.0
413,2022,53,Washington,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,2055.0,24.07,18.7,22.81,28.42,50060.0
414,2022,53,Washington,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",1751.0,28.42,23.12,27.67,30.39,59110.0
415,2022,53,Washington,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",42473.0,18.32,14.86,17.5,19.97,38100.0
416,2022,53,Washington,37-2012,Maids and Housekeeping Cleaners,14026.0,16.44,14.52,16.07,17.56,34180.0
417,2022,53,Washington,37-2021,Pest Control Workers,1355.0,25.59,18.77,22.98,29.02,53240.0
418,2022,53,Washington,37-3011,Landscaping and Groundskeeping Workers,18581.0,20.2,17.11,18.48,22.94,42020.0
419,2022,53,Washington,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",630.0,23.5,18.7,22.52,23.72,48870.0
420,2022,53,Washington,37-3013,Tree Trimmers and Pruners,1849.0,25.84,22.55,25.16,28.9,53750.0
421,2022,53,Washington,37-3019,"Grounds Maintenance Workers, All Other",238.0,21.71,17.9,20.13,27.83,45160.0
422,2022,53,Washington,39-1013,First-Line Supervisors of Gambling Services Workers,798.0,28.07,22.91,29.35,30.92,58380.0
423,2022,53,Washington,39-1014,"Entertainment and Recreation Workers Supervisors, Except Gambling Services",1054.0,28.27,19.05,25.52,37.73,58810.0
424,2022,53,Washington,39-1022,First-Line Supervisors of Personal Service Workers,1336.0,26.55,20.51,24.09,30.68,55220.0
425,2022,53,Washington,39-2011,Animal Trainers,330.0,18.38,14.67,16.76,22.0,38240.0
426,2022,53,Washington,39-2021,Animal Caretakers,4377.0,17.15,14.54,16.57,17.82,35680.0
427,2022,53,Washington,39-3011,Gambling Dealers,3928.0,20.64,14.41,14.74,22.39,42940.0
428,2022,53,Washington,39-3012,Gambling and Sports Book Writers and Runners,243.0,15.82,14.72,14.74,17.25,32910.0
429,2022,53,Washington,39-3019,"Gambling Service Workers, All Other",457.0,19.16,14.51,14.85,17.56,39850.0
430,2022,53,Washington,39-3021,Motion Picture Projectionists,67.0,18.02,16.44,18.0,18.66,37490.0
431,2022,53,Washington,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",1037.0,17.22,14.57,17.26,18.19,35820.0
432,2022,53,Washington,39-3091,Amusement and Recreation Attendants,3893.0,15.83,14.34,14.65,17.12,32930.0
433,2022,53,Washington,39-3092,Costume Attendants,30.0,23.71,19.83,23.0,29.36,49310.0
434,2022,53,Washington,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",48.0,15.59,14.01,14.56,18.17,32420.0
435,2022,53,Washington,39-3099,"Entertainment Attendants and Related Workers, All Other",83.0,23.34,17.78,18.89,31.3,48550.0
436,2022,53,Washington,39-4011,Embalmers,48.0,25.17,22.34,23.04,28.82,52350.0
437,2022,53,Washington,39-4012,Crematory Operators,90.0,23.6,18.89,23.95,28.26,49090.0
438,2022,53,Washington,39-4021,Funeral Attendants,114.0,15.8,14.39,16.22,16.45,32860.0
439,2022,53,Washington,39-4031,"Morticians, Undertakers, and Funeral Arrangers",469.0,30.33,22.99,29.19,36.51,63080.0
440,2022,53,Washington,39-5011,Barbers,703.0,25.6,14.23,24.08,30.63,53250.0
441,2022,53,Washington,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",6709.0,20.96,17.47,21.4,22.74,43590.0
442,2022,53,Washington,39-5092,Manicurists and Pedicurists,4767.0,18.63,16.83,17.62,21.54,38740.0
443,2022,53,Washington,39-5094,Skincare Specialists,1678.0,30.27,18.87,30.04,38.21,62960.0
444,2022,53,Washington,39-6011,Baggage Porters and Bellhops,214.0,16.68,14.44,15.84,18.63,34700.0
445,2022,53,Washington,39-6012,Concierges,829.0,19.22,17.98,18.24,19.91,39970.0
446,2022,53,Washington,39-7010,Tour and travel guides,536.0,22.58,17.23,19.37,24.43,46960.0
447,2022,53,Washington,39-9011,Childcare Workers,5559.0,16.35,14.17,15.94,17.77,34020.0
448,2022,53,Washington,39-9031,Exercise Trainers and Group Fitness Instructors,7589.0,25.39,18.12,23.12,28.98,52800.0
449,2022,53,Washington,39-9032,Recreation Workers,3745.0,18.31,14.73,17.09,20.22,38090.0
450,2022,53,Washington,39-9041,Residential Advisors,1630.0,19.5,16.64,18.24,22.57,40550.0
451,2022,53,Washington,39-9099,"Personal Care and Service Workers, All Other",14152.0,14.41,14.14,14.24,14.38,29970.0
452,2022,53,Washington,41-1011,First-Line Supervisors of Retail Sales Workers,25830.0,25.32,18.33,22.9,29.01,52670.0
453,2022,53,Washington,41-1012,First-Line Supervisors of Non-Retail Sales Workers,5694.0,47.58,30.77,39.0,59.44,98960.0
